ID1NAME,IDNAME,n_covid1,n_covid2,n_covid3,quar1,quar2,quar3,insurance_coverage,ratio_reg_nonreg,Tot_in_mig,Netmig,Inter_guns,Areaper,Circulatory,Infection_parasites,Neoplasm,Overall,Respiratory,smoke_curr_rate,drink_monthly_rate,ob_meas_rate,ob_subj_rate,mental_prev,mental_perception,db_trt_rate,hc_utility_rate,hc_inf_vacc_rate,stroke_rate,rate_cars,apt,n_students_high_per_class,Tot_pop,hh_pop_pct,For_Kor_pct,apt_price,rate_ser_workers,rate_dis_sev,rate_urbanic,rate_ret_work,rate_urb_are,rate_uni,rate_emp,log_GDP,n,group,ID,ID1,code,elderly_alone_ratio,Total,rentals,smoke_cess_1mo,social_groups,org_leisure_sports,rate_hh,rate_dep,rate_inmig,high_sch_p,For_Kor_Pop_100K,GDP_pp,ln_total,netmig2,inter_guns2,tot_in_mig2,x,y,rate_urb_area,Health_behavior,Healthcare_access,Local_economy,Migration,Morbidity,Social_distancing1,Social_distancing2,hc_unmet_rate,r_hesowo,n_Health_Social_Workers,n_workers_industry,GROUP1,n_covid,hesoc,Crowding,diff_sd,seq
Seoul,Gangdong,7,6,22,1,2,3,0.0195761461,19.970491461,14024,6026,5881,0.3192,54.5,8.8,91.2,285.9,22.8,15.8,62.5,32.0,48.3,4.7,24.1,88.5,18.2,40.5,32.8,0.3,28.1,24.68,"358,141",43.4,5.87,114.3,35.5,1.4512432432,0.6856574087,6.6836804499,6856.5740867,0,0.0315654054,15.714235205,226,13,KR-11740,KR-11,10020,5.4,462500,30.8,8.9,72.4,50.1,0.0350147027,0.0330214054,3.0322162162,30.538315237,15.652928672,14.437563243,12.788682043,1.6825775323,1.642090685,3.9157761887,127.14940323,37.5498235,6.8565740867,43.985153689,17.72591278,43.588379343,3.7748404506,80.042463187,12.660944075,22.65321972,7.2,12.8,"18,619","145,990",13,35,5.1987904205,12.047510694,16.892848742,220
Seoul,Gangnam,17,42,24,1,2,3,0.0203237549,18.73035528,11266,470,4516,0.4769,37.9,7.3,71.6,230.5,20.5,19.9,65.2,28.0,32.8,4.3,32.5,74.7,14.2,36.2,45.0,0.4,34.4,25.54,"391,668",41.4,1.71,114.3,35.5,1.3525520971,1.0084374521,34.92192367,10084.374521,0,0.1329258251,17.82532693,227,13,KR-11680,KR-11,10010,4.3,522198,28.2,8.3,72.4,50.1,0.0395104922,0.0376692366,2.1574192165,18.632564557,17.663468244,105.58589845,12.878169821,0.1199995915,1.1530173514,2.8764157399,127.05816183,37.498411,10.084374521,43.316684735,15.546799265,44.402667844,0.9151423368,66.039718414,12.245884603,31.639260468,8.6,5.9,"41,288","694,136",13,83,10.541581135,11.662584013,27.586805569,221
Seoul,Gangseo,17,8,53,1,2,3,0.0196397515,19.04506712,8129,-1241,2676,0.3176,62.4,7.9,92.4,302.0,23.3,19.8,60.7,33.1,44.2,3.5,33.2,94.0,21.3,39.9,66.3,0.3,26.9,24.87,"438,734",40.5,3.42,110.9,35.5,2.268934927,0.9450467709,8.5794581683,9450.4677094,0.183972669,0.0456627523,16.068652644,228,13,KR-11500,KR-11,10040,5.7,543559,25.7,5.6,72.4,50.1,0.0439512546,0.0377581826,1.4955138265,30.279598168,16.121610229,17.509771708,12.991648586,-0.282859318,0.6099367726,1.8528311004,126.823015,37.5657185,9.4504677094,43.967351103,18.68961007,42.601505266,1.5703364197,87.963047139,11.904140788,22.53033164,7.0,7.9,"19,576","248,204",13,78,4.461929096,11.330834562,16.958919895,222
Seoul,Geumcheon,5,8,19,1,2,3,0.045198436,18.781096267,3186,-213,1053,0.4325,67.4,6.5,91.7,294.7,23.1,23.8,57.5,29.3,41.7,4.5,30.7,95.1,20.4,39.0,45.9,0.4,32.8,23.58,"309,138",41.9,1.63,106.2,35.5,1.7865279218,0.4209345017,13.247158227,4209.3450174,0,0.1015469935,16.399965364,229,13,KR-11545,KR-11,10080,6.7,230447,22.2,2.1,72.4,50.1,0.0469379076,0.0326869085,1.3825304734,35.411464377,124.08258949,57.523248296,12.641543058,-0.068901267,0.3406245754,1.0306076898,126.90072199,37.4609735,4.2093450174,41.25218566,19.271439883,41.189248568,0.7786897945,85.307940377,12.188829313,25.854378425,16.7,3.1,"7,162","234,012",13,32,2.3167646811,11.601196879,19.157881026,223
Seoul,Guro,23,11,51,1,2,3,0.0260001173,19.527201431,5579,-560,1946,0.3703,56.5,6.9,85.2,292.2,28.3,18.7,69.3,33.1,45.2,2.6,24.5,94.0,15.3,35.1,58.9,0.4,23.9,25.55,"328,243",38.8,0.91,108.8,35.5,1.6247174377,0.6134579565,12.319531567,6134.5795645,0.7476840487,0.0543491535,16.192356754,230,13,KR-11530,KR-11,10070,5.7,401239,24,3.7,72.4,50.1,0.0434730921,0.0359683381,1.3904431025,30.02017859,117.72345321,26.844050553,12.701509467,-0.170605314,0.5928534653,1.6996554382,126.85394739,37.4945425,6.1345795645,47.582697028,16.21893628,41.956602385,0.3682898077,85.149691265,11.334352106,22.086900595,7.1,6.8,"14,882","218,070",13,85,4.5338362128,10.788642335,17.289400877,224
Seoul,Gwanak,19,23,71,1,2,3,0.0189742376,18.286543842,10209,-273,3004,0.3131,58.8,8.1,87.0,290.2,21.8,23.5,63.2,25.7,39.9,3.5,25.3,77.7,18.3,37.1,87.0,0.2,39.9,23.6,"534,096",38.1,1.10,106.5,35.5,1.4581805022,0.5535237485,2.8395644229,5535.2374854,0.1956238935,0.0222901689,15.37321866,231,13,KR-11620,KR-11,10050,4.9,511185,24.8,3.3,72.4,50.1,0.0484894901,0.0307074738,1.9971243288,27.126258355,52.420677068,9.288079658,13.188330877,-0.051114406,0.5624457026,1.9114541206,126.95091545,37.4654365,5.5352374854,42.036913971,16.988441797,40.883335361,0.5260567503,85.057833312,11.111787153,27.115616133,6.8,11.3,"12,906","113,944",13,113,2.4164195201,10.574316562,18.407685961,225
Seoul,Gwangjin,4,4,9,1,2,3,0.0275428069,18.939293215,5811,-229,2259,0.3319,63.1,6.9,87.2,288.2,26.9,22.8,64.0,30.0,41.8,4.4,29.4,87.3,19.0,40.0,54.0,0.3,35.1,26.62,"462,552",39.6,1.31,110.8,35.5,1.2536315406,0.3691501712,4.1126186894,3691.5017122,0.837242792,0.0356885903,15.475538918,232,13,KR-11215,KR-11,10060,4.8,358319,28.3,13.3,72.4,50.1,0.043749843,0.0330244838,1.6217392882,28.879017149,57.590308692,14.678149917,13.044514262,-0.049507947,0.488377523,1.2562911846,127.09036727,37.5478665,3.6915017122,44.253650471,17.872129321,42.345230444,0.6290168715,84.003062803,11.481085731,26.07643716,9.3,9.1,"11,615","127,879",13,17,2.5110690258,10.924241717,18.133612253,226
Seoul,Jongno,11,5,6,1,2,3,0.0672785286,19.346117398,2765,116,1413,0.8341,63.4,12.7,98.7,304.2,22.8,19.8,56.4,33.1,40.2,5.5,34.2,90.7,18.8,33.5,34.7,0.3,32.1,24.85,"318,874",41.5,4.72,110.6,35.5,1.4926953908,0.7517861914,13.521328174,7517.8619141,1.9858475266,0.1754277847,17.1199668,233,13,KR-11110,KR-11,10230,6.8,151069,20.8,4.8,72.4,50.1,0.0451316948,0.0332947196,1.8302894704,25.744096338,82.625710193,180.27344458,12.672551319,0.0363780051,0.4431217346,0.8671136562,126.9668636,37.5987775,7.5178619141,41.99374646,17.994459898,42.931614257,2.3770761254,85.860018006,12.329564314,25.989169119,9.6,6,"15,888","265,017",13,22,4.9825322855,11.754322018,19.876883379,227
Seoul,Jung,1,4,7,1,2,3,0.0954636751,17.845403758,2302,65,1147,0.7913,56.1,7.6,78.8,292.7,32.2,25.0,64.5,30.4,38.4,2.1,28.3,79.8,18.6,33.5,59.5,0.4,33.9,24.59,"368,181",43.4,3.59,112.5,35.5,1.7364161258,0.2709072983,26.781936059,2709.0729831,1.7057132867,0.3330661049,17.729996628,234,13,KR-11140,KR-11,10240,7.4,117253,25.7,8.1,72.4,50.1,0.0488840371,0.0329364707,1.9632759929,29.967843374,101.75793021,427.47993655,12.816329944,0.0176543602,0.3115315565,0.6252359573,126.99264622,37.5583465,2.7090729831,44.758022667,17.054928437,43.832609611,1.8062132608,84.610461453,12.697254259,29.445328166,7.9,2.6,"10,104","390,530",13,12,2.7443023947,12.097493271,23.451783527,228
Seoul,Jungnang,6,10,17,1,2,3,0.0243074059,19.967572043,4910,-434,1895,0.2773,54.1,9.4,96.0,322.8,33.9,22.9,64.0,36.9,42.3,4.3,32.8,88.1,19.7,35.2,51.4,0.3,28.8,23.52,"445,591",36.8,1.29,105.2,35.5,1.8851227542,0.4158863173,3.6066706913,4158.8631727,0.2499831261,0.0257522617,15.070754161,235,13,KR-11260,KR-11,10250,6.9,400027,26.1,7.5,72.4,50.1,0.0405070158,0.0325028061,1.2274171493,36.254263254,17.102850821,8.771140448,13.00715677,-0.097398736,0.4252778894,1.1019073545,127.09316272,37.59541,4.1588631727,47.302038495,18.48871989,40.342764645,0.5970008891,90.714474671,10.679656196,21.985986226,8.0,11.6,"11,920","103,016",13,33,2.6750989136,10.161061527,15.473883832,229
Seoul,Mapo,13,9,16,1,2,3,0.0281031843,18.910017494,7622,331,3306,0.3821,53.1,5.5,84.7,267.5,25.2,17.8,59.0,28.8,33.5,2.4,16.6,88.6,17.1,37.3,59.8,0.3,32.4,26.9,"578,539",41.3,1.61,113.9,35.5,1.3741836226,0.4129410636,6.0640682823,4129.4106361,0.5504440708,0.0702234528,16.518120789,236,13,KR-11440,KR-11,10130,4.9,363343,27,5.5,72.4,50.1,0.0439942424,0.0354634601,2.0977423536,24.37654793,35.947721613,41.059335119,13.268261239,0.0572130833,0.5714394362,1.3174565587,126.90144818,37.562064476,4.1294106361,40.814036779,16.472905711,43.766388214,0.8346870531,78.691327547,11.987721316,25.283245585,4.6,4.3,"10,902","255,152",13,38,1.8844019159,11.408008189,17.829977833,230
Seoul,Nowon,20,3,20,1,2,3,0.0151930186,21.557547773,8328,-782,2882,0.2679,58.1,8.9,96.9,312.3,29.8,19.5,58.0,33.0,39.5,2.7,26.1,89.4,19.6,38.4,52.6,0.3,23.2,24.99,"433,765",40.2,11.77,105.4,35.5,2.0639213822,0.8206273443,3.6326121287,8206.273443,1.025805856,0.0202960818,15.343514963,237,13,KR-11350,KR-11,10090,7.4,584906,22.8,2.9,72.4,50.1,0.0348170475,0.035860634,1.4238185281,28.459952443,11.03227907,7.8798473601,12.980258192,-0.18028195,0.6644150635,1.9199336046,127.07293534,37.6558225,8.206273443,42.584980239,18.753627689,40.508479382,5.7960316858,88.804947528,11.774960478,19.813543341,4.6,15.7,"18,684","118,713",13,43,4.3074014731,11.204943327,14.566339287,231
Seoul,Seocho,11,26,18,1,2,3,0.0292287216,19.103152055,7906,257,3541,0.4657,41.4,5.5,74.4,223.2,20.0,16.3,62.8,25.0,35.8,2.8,34.1,81.8,15.1,41.3,64.6,0.4,27,26.92,"249,344",43.4,12.41,112.1,35.5,1.0756787389,1.8809310431,27.149640657,18809.310431,0.2575859049,0.1130114368,17.095336147,238,13,KR-11650,KR-11,10150,3.8,388220,29.1,10.2,72.4,50.1,0.0406254186,0.0419267426,2.0364741641,16.429898484,17.753288198,68.443506259,12.426588748,0.1030704569,1.4201264117,3.1707199692,127.01314031,37.478073,18.809310431,40.703425947,15.898179042,43.3991542,6.2556647028,67.27476453,13.104175715,27.004443857,6.7,4.7,"20,757","438,733",13,55,8.3246438655,12.485499502,23.267721092,232
Seoul,Seodaemun,8,10,18,1,2,3,0.0320340371,20.261797596,6869,1000,2926,0.5067,53.7,6.9,94.1,292.3,21.1,21.1,58.4,30.1,36.4,1.5,25.8,90.3,22.0,37.3,38.7,0.3,27.9,26.61,"395,286",42.0,14.20,109.1,35.5,1.4705977982,0.4474189574,3.5531235612,4474.1895741,1.9508261749,0.0355993263,15.692042761,239,13,KR-11410,KR-11,10140,6.2,307562,25.4,5.2,72.4,50.1,0.0430173428,0.0359524259,2.2333708325,26.91698369,47.177742457,21.234151163,12.887364833,0.2529813856,0.7402235344,1.7377291379,126.93285647,37.5822685,4.4741895741,41.549845282,19.297842895,41.864257343,7.2264661359,81.268027959,12.248795557,22.548432738,4.9,14,"15,362","109,490",13,36,3.886300046,11.661438311,16.198602484,233
Seoul,Seongbuk,12,10,11,1,2,3,0.0206832787,21.144251435,7704,32,3007,0.4173,60.4,9.0,85.8,287.3,27.1,20.6,66.8,38.0,42.4,5.8,29.5,87.8,20.3,33.3,46.2,0.3,24.5,25.09,"397,980",42.3,4.55,110.6,35.5,1.3591662543,0.6186597819,3.8089853761,6186.597819,1.3253693363,0.0239010479,15.330434254,240,13,KR-11290,KR-11,10170,6,452704,25.3,4.8,72.4,50.1,0.039206413,0.0347059005,1.7017742278,27.751138532,34.235321573,10.04867198,12.894157032,0.0080406051,0.7555656063,1.9357756671,127.02751372,37.607335,6.186597819,48.7581712,19.84065055,42.221780656,2.2791536896,83.122984259,12.36070182,20.497584728,13.0,11.9,"12,835","108,201",13,33,3.225036434,11.76566664,14.792334352,234
Seoul,Seongdong,5,14,30,1,2,3,0.0361947939,19.062386464,5003,-647,2289,0.4046,57.5,7.3,81.7,278.1,27.8,20.4,67.5,32.0,40.5,3.7,31.3,74.6,17.1,41.0,33.3,0.4,29.5,21.41,"510,303",48.6,5.24,111.5,35.5,1.4124439759,0.3293029044,6.1927913416,3293.0290435,0.6889970614,0.0602248886,16.042575991,241,13,KR-11200,KR-11,10160,5.3,290277,28.5,6.9,72.4,50.1,0.0443032,0.0360906996,1.7235261492,27.218522935,38.265383821,31.944022434,13.142759946,-0.126787418,0.4485570338,0.9803979205,127.04153898,37.5502615,3.2930290435,46.350470529,17.584121955,42.794290975,2.5576401442,78.315597252,14.031337493,22.159101419,13.8,4.9,"8,539","174,819",13,49,1.6733195768,13.349648202,15.655387813,235
Seoul,Songpa,18,19,18,1,2,3,0.0161408886,19.249243427,11556,-667,4109,0.3495,43.6,6.9,78.4,248.9,22.5,16.1,66.4,22.5,34.0,1.9,16.1,84.4,19.5,40.5,58.0,0.4,27,24.86,"409,491",38.5,1.78,116.9,35.5,1.2187622906,0.8268405166,14.845259114,8268.4051664,0.1560714932,0.0535095797,16.812342876,242,13,KR-11710,KR-11,10180,4.1,640732,29.6,6.2,72.4,50.1,0.0386136481,0.0379692289,1.8035621758,24.177846333,16.118297444,31.248654664,12.922670204,-0.162885143,1.0034408571,2.8220400448,127.10575511,37.5051375,8.2684051664,41.077907979,17.619093311,44.8612977,0.8062218385,72.820135586,11.326823345,23.844321814,3.9,7.7,"26,546","342,853",13,55,6.4826821591,10.782590912,19.079705788,236
Seoul,Yangcheon,16,6,49,1,2,3,0.0209815922,20.718669251,6959,-529,2941,0.2892,52.5,6.0,83.0,266.2,23.2,16.7,65.3,28.4,38.6,2.7,29.3,76.1,20.6,41.8,55.3,0.3,19.9,26.21,"507,810",40.6,1.77,113.8,35.5,1.3643301833,0.3440186881,3.4554262421,3440.1868809,0,0.0264357196,15.487696202,243,13,KR-11470,KR-11,10190,5.5,466456,28.7,5.3,72.4,50.1,0.0351690192,0.0384171283,1.4918877665,27.476461402,12.914005137,11.41327585,13.137862641,-0.104172821,0.5791536204,1.3703944389,126.86227339,37.526886,3.4401868809,43.395518169,19.017007607,43.337609677,0.8310870019,76.4213758,11.741047599,18.608796958,6.2,11.5,"14,213","123,311",13,71,2.7988814714,11.169238539,13.569405497,237
Seoul,Yeongdeungpo,16,8,38,1,2,3,0.027644725,18.224346143,9224,2106,4308,0.4254,58.8,8.5,81.2,272.2,22.1,17.2,54.4,33.6,34.2,2.9,27.8,68.8,14.3,34.2,52.5,0.4,28.1,23.63,"638,167",38.8,1.61,112.4,35.5,1.3218775948,0.3816372517,8.2835684076,3816.3725169,0,0.0981347936,17.080358981,244,13,KR-11560,KR-11,10200,5.8,374543,26.2,5.0,72.4,50.1,0.0443332274,0.0331294404,2.4627345859,25.7973936,141.99950886,69.888218442,13.366355284,0.3300076626,0.6750584095,1.4453896864,126.91519836,37.523156,3.8163725169,40.90210689,14.791203954,43.488215133,0.9709187035,77.716257104,11.278047016,22.637746577,3.5,4.7,"17,253","367,557",13,62,2.7035243126,10.735282122,16.566652764,238
Seoul,Yongsan,5,12,33,1,2,3,0.0475733197,18.35018135,3985,306,1950,0.5631,56.1,6.8,100.1,294.7,20.6,18.8,61.3,21.8,37.2,0.9,20.0,96.7,17.9,36.0,39.5,0.3,31.3,22.89,"414,231",39.1,1.57,112.4,35.5,1.3124459094,0.5279662797,7.5061982324,5279.6627968,0.4603458118,0.0650081942,16.019109664,245,13,KR-11170,KR-11,10210,6.5,217228,29.5,1.7,72.4,50.1,0.0453808901,0.0328544202,1.8344780599,25.685634352,92.035108656,41.696070488,12.934179068,0.0738718251,0.4707518269,0.9620236052,126.98184334,37.5327685,5.2796627968,38.953398569,16.48479338,43.084190655,0.8195823462,82.679245837,11.472015436,23.756956078,3.7,4.7,"6,658","141,216",13,50,1.6073157248,10.926517382,16.871273896,239
Ulsan,Buk,5,0,5,1,2,3,0.0731745559,22.183055695,3018,24,1196,1.216,88.8,6.3,97.9,357.5,39.0,21.3,63.4,32.2,46.0,5.5,21.8,87.4,24.9,48.6,72.3,0.5,19.9,23.75,"203,675",35.6,1.58,82.4,20.0,1.9437376729,5.9213266233,4.7030808887,59213.266233,0,0.0605418869,16.674478103,246,13,KR-31200,KR-31,16030,3.4,167821,8.3,9.6,85.2,49.7,0.043188278,0.054822698,1.7983446649,37.683530326,15.810079549,103.94115158,12.224280865,0.0117834786,0.587210016,1.4817724316,129.40647254,35.5877455,59.213266233,44.94103907,22.098775276,33.420004832,0.7963957167,104.91747769,12.537913798,18.065755808,10.7,4.8,"4,917","101,602",13,10,2.4141401743,12.015106736,13.228825063,240
Ulsan,Dong,5,1,3,1,2,3,0.0608927434,22.469283577,1800,-505,420,0.8484,99.7,8.1,96.7,378.0,32.8,21.2,64.2,30.3,42.5,1.9,18.9,91.1,24.5,42.4,62.7,0.4,25.5,23.81,"166,992",37.7,2.68,82.9,20.0,1.5982834606,2.1768541008,2.9181038613,21768.541008,0.6095665372,0.0472706658,16.195165205,247,13,KR-31170,KR-31,16020,4.4,164051,9.8,1.7,85.2,49.7,0.0383978153,0.0431804744,1.097219767,37.267857594,26.764798111,65.840330141,12.025701186,-0.302409696,0.2515090543,1.0778959471,129.42438928,35.521685,21.768541008,44.331851519,21.113502295,33.40313592,1.1870350574,109.11777308,11.745357192,20.376714992,2.5,8,"6,166","77,548",13,9,3.6923924499,11.212920789,14.620109126,241
Ulsan,Jung,7,0,5,1,2,3,0.0466012276,22.313834034,2533,-658,922,0.5992,79.7,7.6,89.8,331.1,37.7,21.9,59.8,30.6,40.7,4.6,39.8,85.1,20.4,43.1,64.9,0.5,25.6,25.02,"227,054",39.1,1.33,88.5,20.0,1.6917148884,1.6323756023,4.3051432699,16323.756023,0,0.026848351,15.065155528,248,13,KR-31110,KR-31,16050,6.5,221373,9.6,5.3,85.2,49.7,0.0401223275,0.0418009423,1.1442226468,35.913478322,13.330834081,15.761199424,12.332943154,-0.289798902,0.4060708025,1.1155936473,129.30562426,35.5720265,16.323756023,42.586702383,20.238423527,34.826532329,0.5216422528,97.520972853,11.863487583,21.096673195,11.6,11.9,"7,092","59,435",13,12,3.123486043,11.309994686,15.203017423,242
Ulsan,Nam,14,4,0,1,2,3,0.0297142647,21.451719404,5638,50,1821,1.3708,71.3,8.7,92.9,356.8,43.9,18.7,64.4,29.1,38.4,1.8,23.0,92.8,21.6,35.4,63.0,0.5,26.9,24.27,"327,561",39.8,2.12,92.6,20.0,1.4097295087,2.2496986821,7.2722332634,22496.986821,0.3006460884,0.0538736745,16.925192395,249,13,KR-31140,KR-31,16010,4.8,332617,10,4.9,85.2,49.7,0.0391672705,0.039627259,1.6950426466,34.364574909,21.186850186,67.386549695,12.699429576,0.0152643324,0.5559269876,1.7212061265,129.32802484,35.5043135,22.496986821,43.510734686,19.911536928,36.879253895,1.0669746755,102.90040804,12.549749932,22.07128509,7.3,7,"12,480","179,193",13,18,3.8099773783,11.999111629,16.32940775,243
Ulsan,Ulju,1,3,2,1,2,3,0.0649286821,21.900447022,2320,-381,848,2.6385,77.3,6.7,112.1,370.9,38.5,19.1,61.0,26.8,39.0,1.3,21.5,85.9,16.9,37.3,81.7,0.6,19.2,24.27,"224,834",38.0,4.58,87,20.0,2.469713849,21.697604366,4.0300844178,216976.04366,1.0763625404,0.0588269801,16.60437812,250,13,KR-31710,KR-31,16040,6.7,185811,7.4,5.2,85.2,49.7,0.0459402296,0.0477097696,1.2485805469,34.615016497,45.84655174,87.522229577,12.323117631,-0.169458356,0.3771671544,1.0318724036,129.16333307,35.5268915,216.97604366,41.101815066,17.680475856,34.912417122,2.207598409,106.42616924,19.054483078,17.765940292,4.5,5.5,"6,023","109,307",13,6,2.6788652962,18.408300482,13.027283913,244
